

*********************
2021-11-30 18:09:00


*********************
2021-11-30 18:09:16
Iteration:100, l1_loss:0.5367, time_taken:27.36


*********************
2021-11-30 18:12:25
Iteration:13350, l1_loss:0.0148, time_taken:11.31
Iteration:13400, l1_loss:0.0146, time_taken:11.30
Iteration:13450, l1_loss:0.0156, time_taken:11.33
Iteration:13500, l1_loss:0.0153, time_taken:11.30
Iteration:13550, l1_loss:0.0144, time_taken:12.41
Iteration:13600, l1_loss:0.0141, time_taken:11.31
Iteration:13650, l1_loss:0.0134, time_taken:11.21
Iteration:13700, l1_loss:0.0148, time_taken:11.38
Iteration:13750, l1_loss:0.0142, time_taken:12.67
Iteration:13800, l1_loss:0.0145, time_taken:11.44
Iteration:13850, l1_loss:0.0131, time_taken:11.13
Iteration:13900, l1_loss:0.0143, time_taken:11.59
Iteration:13950, l1_loss:0.0154, time_taken:11.19
Iteration:14000, l1_loss:0.0140, time_taken:12.60
Iteration:14050, l1_loss:0.0153, time_taken:12.39
Iteration:14100, l1_loss:0.0150, time_taken:11.31
Iteration:14150, l1_loss:0.0146, time_taken:11.30
Iteration:14200, l1_loss:0.0158, time_taken:12.58
Iteration:14250, l1_loss:0.0147, time_taken:11.31
Iteration:14300, l1_loss:0.0147, time_taken:11.30
Iteration:14350, l1_loss:0.0145, time_taken:11.33
Iteration:14400, l1_loss:0.0145, time_taken:11.32
Iteration:14450, l1_loss:0.0147, time_taken:12.79
Iteration:14500, l1_loss:0.0142, time_taken:11.30
Iteration:14550, l1_loss:0.0142, time_taken:11.31
Iteration:14600, l1_loss:0.0133, time_taken:11.32
Iteration:14650, l1_loss:0.0144, time_taken:12.58
Iteration:14700, l1_loss:0.0150, time_taken:11.30
Iteration:14750, l1_loss:0.0161, time_taken:11.31
Iteration:14800, l1_loss:0.0139, time_taken:11.30
Iteration:14850, l1_loss:0.0137, time_taken:11.31
Iteration:14900, l1_loss:0.0133, time_taken:12.57
Iteration:14950, l1_loss:0.0134, time_taken:11.30
Iteration:15000, l1_loss:0.0152, time_taken:11.32
Iteration:15050, l1_loss:0.0155, time_taken:12.35
Iteration:15100, l1_loss:0.0147, time_taken:12.58
Iteration:15150, l1_loss:0.0142, time_taken:11.31
Iteration:15200, l1_loss:0.0142, time_taken:11.30
Iteration:15250, l1_loss:0.0138, time_taken:11.33
Iteration:15300, l1_loss:0.0138, time_taken:11.30
Iteration:15350, l1_loss:0.0154, time_taken:12.64
Iteration:15400, l1_loss:0.0150, time_taken:11.32
Iteration:15450, l1_loss:0.0142, time_taken:11.29
Iteration:15500, l1_loss:0.0158, time_taken:11.31
Iteration:15550, l1_loss:0.0145, time_taken:12.56
Iteration:15600, l1_loss:0.0133, time_taken:11.31
Iteration:15650, l1_loss:0.0141, time_taken:11.30
Iteration:15700, l1_loss:0.0135, time_taken:11.31
Iteration:15750, l1_loss:0.0143, time_taken:11.30
Iteration:15800, l1_loss:0.0138, time_taken:12.44
Iteration:15850, l1_loss:0.0142, time_taken:11.31
Iteration:15900, l1_loss:0.0143, time_taken:11.56
Iteration:15950, l1_loss:0.0143, time_taken:11.31
Iteration:16000, l1_loss:0.0143, time_taken:12.46
Iteration:16050, l1_loss:0.0144, time_taken:12.39
Iteration:16100, l1_loss:0.0134, time_taken:11.39
Iteration:16150, l1_loss:0.0136, time_taken:11.47
Iteration:16200, l1_loss:0.0140, time_taken:11.30
Iteration:16250, l1_loss:0.0142, time_taken:12.60
Iteration:16300, l1_loss:0.0140, time_taken:11.30
Iteration:16350, l1_loss:0.0136, time_taken:11.43
Iteration:16400, l1_loss:0.0155, time_taken:11.43
Iteration:16450, l1_loss:0.0126, time_taken:12.60
Iteration:16500, l1_loss:0.0135, time_taken:11.30
Iteration:16550, l1_loss:0.0141, time_taken:11.29
Iteration:16600, l1_loss:0.0138, time_taken:11.31
Iteration:16650, l1_loss:0.0138, time_taken:11.34
Iteration:16700, l1_loss:0.0131, time_taken:12.68
Iteration:16750, l1_loss:0.0146, time_taken:11.29
Iteration:16800, l1_loss:0.0150, time_taken:11.31
Iteration:16850, l1_loss:0.0145, time_taken:11.31
Iteration:16900, l1_loss:0.0136, time_taken:12.67
Iteration:16950, l1_loss:0.0138, time_taken:11.31
Iteration:17000, l1_loss:0.0140, time_taken:11.31
Iteration:17050, l1_loss:0.0138, time_taken:13.03
Iteration:17100, l1_loss:0.0141, time_taken:11.31
Iteration:17150, l1_loss:0.0133, time_taken:12.61
Iteration:17200, l1_loss:0.0133, time_taken:11.21
Iteration:17250, l1_loss:0.0143, time_taken:11.30
Iteration:17300, l1_loss:0.0129, time_taken:11.31
Iteration:17350, l1_loss:0.0136, time_taken:12.62
Iteration:17400, l1_loss:0.0131, time_taken:11.21
Iteration:17450, l1_loss:0.0142, time_taken:11.37
Iteration:17500, l1_loss:0.0138, time_taken:11.33
Iteration:17550, l1_loss:0.0126, time_taken:11.30
Iteration:17600, l1_loss:0.0132, time_taken:12.74
Iteration:17650, l1_loss:0.0136, time_taken:11.30
Iteration:17700, l1_loss:0.0139, time_taken:11.44
Iteration:17750, l1_loss:0.0161, time_taken:11.42
Iteration:17800, l1_loss:0.0147, time_taken:12.64
Iteration:17850, l1_loss:0.0139, time_taken:11.30
Iteration:17900, l1_loss:0.0140, time_taken:11.30
Iteration:17950, l1_loss:0.0138, time_taken:11.29
Iteration:18000, l1_loss:0.0131, time_taken:11.32
Iteration:18050, l1_loss:0.0130, time_taken:13.69
Iteration:18100, l1_loss:0.0140, time_taken:11.30
Iteration:18150, l1_loss:0.0145, time_taken:11.30
Iteration:18200, l1_loss:0.0147, time_taken:11.33
Iteration:18250, l1_loss:0.0133, time_taken:12.56
Iteration:18300, l1_loss:0.0142, time_taken:11.31
Iteration:18350, l1_loss:0.0140, time_taken:11.30
Iteration:18400, l1_loss:0.0137, time_taken:11.32
Iteration:18450, l1_loss:0.0128, time_taken:11.33
Iteration:18500, l1_loss:0.0133, time_taken:12.65
